lesson_id,step_id,field,include_arithmetic,pattern,edge,detail,text
alg1-02-03,k1,widget.commonErrors[].feedback,true,WORD_TEARING,left,…÷ 0.5. Undo th⟦e +1.2⟧ FIRST: 0.5x =…,"That divided before subtracting: 3.7 ÷ 0.5. Undo the +1.2 FIRST: 0.5x = 2.5, x = 5."
alg1-02-03,k2,widget.commonErrors[].feedback,true,WORD_TEARING,left,…vide by 0.2 (o⟦r ×5⟧): x = 5.,1 is 0.2x — a FIFTH of x. Divide by 0.2 (or ×5): x = 5.
alg1-02-03,k2,widget.commonErrors[].feedback,true,WORD_TEARING,left,…÷ 0.2. Undo th⟦e +3⟧ FIRST: 0.2x =…,"That divided before subtracting: 4 ÷ 0.2. Undo the +3 FIRST: 0.2x = 1, x = 5."
alg1-02-03,k3,widget.options[].feedback,true,WORD_TEARING,left,"…es — every ter⟦m ×10⟧, whole number…","Yes — every term ×10, whole numbers included."
alg1-02-03,k3,widget.options[].feedback,true,WORD_TEARING,left,…t skipped — th⟦e ×10⟧ reaches EVERY…,The 3 and 4 got skipped — the ×10 reaches EVERY term: 2x + 30 = 40.
alg1-03-01,c1,body,true,WORD_TEARING,right,…e perimeter **⟦P = 2⟧L + 2W**. To s…,"A **literal equation** has more than one letter, like the perimeter **P = 2L + 2W**. To solve for W, use the exact same moves as with numbers: subtract 2L (P − 2L = 2W), then divide by 2. So W = (P − 2L) / 2 — the letters just stay letters."
alg1-03-01,c1,body,true,WORD_TEARING,right,…imeter **P = 2⟦L + 2⟧W**. To solve …,"A **literal equation** has more than one letter, like the perimeter **P = 2L + 2W**. To solve for W, use the exact same moves as with numbers: subtract 2L (P − 2L = 2W), then divide by 2. So W = (P − 2L) / 2 — the letters just stay letters."
alg1-03-01,c1,body,true,WORD_TEARING,right,"… subtract 2L (⟦P − 2⟧L = 2W), then …","A **literal equation** has more than one letter, like the perimeter **P = 2L + 2W**. To solve for W, use the exact same moves as with numbers: subtract 2L (P − 2L = 2W), then divide by 2. So W = (P − 2L) / 2 — the letters just stay letters."
alg1-03-01,c1,body,true,WORD_TEARING,right,"…ract 2L (P − 2⟦L = 2⟧W), then divid…","A **literal equation** has more than one letter, like the perimeter **P = 2L + 2W**. To solve for W, use the exact same moves as with numbers: subtract 2L (P − 2L = 2W), then divide by 2. So W = (P − 2L) / 2 — the letters just stay letters."
alg1-03-01,ch1,explanationVariants,true,WORD_TEARING,left,Are⟦a ÷ w⟧idth = length:…,Area ÷ width = length: 48 ÷ 6 = 8.
alg1-03-01,ch1,explanationVariants,true,WORD_TEARING,left,Area ÷ widt⟦h = l⟧ength: 48 ÷ 6 …,Area ÷ width = length: 48 ÷ 6 = 8.
alg1-03-01,ch1,explanationVariants,true,WORD_TEARING,right,⟦A = L⟧W solved for L…,A = LW solved for L is L = A/W. With A = 48 and W = 6: 48/6 = 8.
alg1-03-01,ch1,explanationVariants,true,WORD_TEARING,right,Are⟦a ÷ w⟧idth = length:…,Area ÷ width = length: 48 ÷ 6 = 8.
alg1-03-01,ch1,explanationVariants,true,WORD_TEARING,right,Area ÷ widt⟦h = l⟧ength: 48 ÷ 6 …,Area ÷ width = length: 48 ÷ 6 = 8.
alg1-03-01,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,left,"…d: 48 − 6. Are⟦a = L × W⟧, so L = A/W =…","That subtracted: 48 − 6. Area = L × W, so L = A/W = 48/6 = 8."
alg1-03-01,ch1,widget.commonErrors[].feedback,true,RAW_FRACTION,,48/6,"That subtracted: 48 − 6. Area = L × W, so L = A/W = 48/6 = 8."
alg1-03-01,ch1,widget.fallbackFeedback,true,RAW_FRACTION,,48/6,L = A/W = 48/6 = 8.
alg1-03-01,i2,widget.pairErrors[].feedback,true,WORD_TEARING,right,"⟦d = r⟧t: to free t, …","d = rt: to free t, divide by r → t = d/r. (L = A/W solves A = LW.)"
alg1-03-01,i2,widget.pairErrors[].feedback,true,WORD_TEARING,right,… = A/W solves ⟦A = L⟧W.),"d = rt: to free t, divide by r → t = d/r. (L = A/W solves A = LW.)"
alg1-03-01,i2,widget.pairErrors[].feedback,true,WORD_TEARING,right,"⟦F = m⟧a: to free a, …","F = ma: to free a, divide by m → a = F/m. (t = d/r solves d = rt.)"
alg1-03-01,i2,widget.pairErrors[].feedback,true,WORD_TEARING,right,… = d/r solves ⟦d = r⟧t.),"F = ma: to free a, divide by m → a = F/m. (t = d/r solves d = rt.)"
alg1-03-01,k1,explanationVariants,true,RAW_FRACTION,,8/2,W = (P − 2L)/2. With P = 20 and L = 6: (20 − 12)/2 = 8/2 = 4.
alg1-03-01,k1,hints,true,WORD_TEARING,right,⟦P − 2⟧L = 20 − 12 = …,P − 2L = 20 − 12 = 8.
alg1-03-01,k1,widget.commonErrors[].feedback,true,WORD_TEARING,right,8 is ⟦P − 2⟧L (the two W-s…,8 is P − 2L (the two W-sides together). One more step — divide by 2: W = 4.
alg1-03-01,k1,widget.fallbackFeedback,true,RAW_FRACTION,,8/2,W = (20 − 2·6)/2 = 8/2 = 4.
alg1-03-01,k2,explanationVariants,true,WORD_TEARING,right,⟦d = r⟧t: t is multip…,"d = rt: t is multiplied by r, so divide both sides by r → t = d/r."
alg1-03-01,k2,hints,true,WORD_TEARING,left,Und⟦o × b⟧y ÷.,Undo × by ÷.
alg1-03-01,k2,hints,true,WORD_TEARING,right,Und⟦o × b⟧y ÷.,Undo × by ÷.
alg1-03-02,c1,body,true,WORD_TEARING,right,…iangle area **⟦A = b⟧h/2** hides h …,"The triangle area **A = bh/2** hides h inside a division. Clear it first: multiply both sides by 2 (2A = bh), then divide by b. So **h = 2A/b** — clear the fraction, then isolate."
alg1-03-02,c1,body,true,WORD_TEARING,right,"…h sides by 2 (⟦2A = b⟧h), then divid…","The triangle area **A = bh/2** hides h inside a division. Clear it first: multiply both sides by 2 (2A = bh), then divide by b. So **h = 2A/b** — clear the fraction, then isolate."
alg1-03-02,c1,body,true,WORD_TEARING,right,…de by b. So **⟦h = 2⟧A/b** — clear …,"The triangle area **A = bh/2** hides h inside a division. Clear it first: multiply both sides by 2 (2A = bh), then divide by b. So **h = 2A/b** — clear the fraction, then isolate."
alg1-03-02,c1,body,true,RAW_FRACTION,,h/2,"The triangle area **A = bh/2** hides h inside a division. Clear it first: multiply both sides by 2 (2A = bh), then divide by b. So **h = 2A/b** — clear the fraction, then isolate."
alg1-03-02,c2,body,true,WORD_TEARING,left,…e line **y = m⟦x + b⟧** solved for …,"The line **y = mx + b** solved for x needs two undos: subtract b (y − b = mx), then divide by m. So **x = (y − b)/m** — subtract, then divide."
alg1-03-02,c2,body,true,WORD_TEARING,right,The line **⟦y = m⟧x + b** solved…,"The line **y = mx + b** solved for x needs two undos: subtract b (y − b = mx), then divide by m. So **x = (y − b)/m** — subtract, then divide."
alg1-03-02,c2,body,true,WORD_TEARING,right,"…: subtract b (⟦y − b = m⟧x), then divid…","The line **y = mx + b** solved for x needs two undos: subtract b (y − b = mx), then divide by m. So **x = (y − b)/m** — subtract, then divide."
alg1-03-02,ch1,explanationVariants,true,WORD_TEARING,right,⟦b = 2⟧A/h. With A = …,b = 2A/h. With A = 30 and h = 5: (2·30)/5 = 60/5 = 12.
alg1-03-02,ch1,explanationVariants,true,RAW_FRACTION,,60/5,b = 2A/h. With A = 30 and h = 5: (2·30)/5 = 60/5 = 12.
alg1-03-02,ch1,hints,true,WORD_TEARING,right,⟦b = 2⟧A/h.,b = 2A/h.
alg1-03-02,ch1,widget.fallbackFeedback,true,WORD_TEARING,right,⟦b = 2⟧A/h = 60/5 = 1…,b = 2A/h = 60/5 = 12.
alg1-03-02,ch1,widget.fallbackFeedback,true,RAW_FRACTION,,60/5,b = 2A/h = 60/5 = 12.
alg1-03-02,i1,widget.prompt,false,RAW_FRACTION,,bh/2,A = bh/2 with A = 12 and b = 6 becomes 3h = 24 once both sides are doubled. Split into equal groups.
alg1-03-02,i2,widget.pairErrors[].feedback,true,WORD_TEARING,left,"y = m⟦x + b⟧ → subtract b,…","y = mx + b → subtract b, divide by m → x = (y − b)/m. (b = 2A/h solves the triangle area for b.)"
alg1-03-02,i2,widget.pairErrors[].feedback,true,WORD_TEARING,left,… bh/2 → ×2 the⟦n ÷h⟧ → b = 2A/h. (…,A = bh/2 → ×2 then ÷h → b = 2A/h. (x = (y − b)/m solves the line for x.)
alg1-03-02,i2,widget.pairErrors[].feedback,true,WORD_TEARING,right,⟦y = m⟧x + b → subtra…,"y = mx + b → subtract b, divide by m → x = (y − b)/m. (b = 2A/h solves the triangle area for b.)"
alg1-03-02,i2,widget.pairErrors[].feedback,true,WORD_TEARING,right,…= (y − b)/m. (⟦b = 2⟧A/h solves the…,"y = mx + b → subtract b, divide by m → x = (y − b)/m. (b = 2A/h solves the triangle area for b.)"
alg1-03-02,i2,widget.pairErrors[].feedback,true,WORD_TEARING,right,⟦A = b⟧h/2 → ×2 then …,A = bh/2 → ×2 then ÷h → b = 2A/h. (x = (y − b)/m solves the line for x.)
alg1-03-02,i2,widget.pairErrors[].feedback,true,WORD_TEARING,right,… ×2 then ÷h → ⟦b = 2⟧A/h. (x = (y −…,A = bh/2 → ×2 then ÷h → b = 2A/h. (x = (y − b)/m solves the line for x.)
alg1-03-02,i2,widget.pairErrors[].feedback,true,RAW_FRACTION,,h/2,A = bh/2 → ×2 then ÷h → b = 2A/h. (x = (y − b)/m solves the line for x.)
alg1-03-02,k1,explanationVariants,true,WORD_TEARING,right,⟦h = 2⟧A/b. With A = …,h = 2A/b. With A = 24 and b = 6: (2·24)/6 = 48/6 = 8.
alg1-03-02,k1,explanationVariants,true,RAW_FRACTION,,48/6,h = 2A/b. With A = 24 and b = 6: (2·24)/6 = 48/6 = 8.
alg1-03-02,k1,hints,true,WORD_TEARING,right,⟦h = 2⟧A/b.,h = 2A/b.
alg1-03-02,k1,widget.commonErrors[].feedback,true,WORD_TEARING,right,"…/6 = 4 solves ⟦A = b⟧h, not A = bh/…","That forgot to double: 24/6 = 4 solves A = bh, not A = bh/2. Multiply by 2 first: 48/6 = 8."
alg1-03-02,k1,widget.commonErrors[].feedback,true,WORD_TEARING,right,"…s A = bh, not ⟦A = b⟧h/2. Multiply …","That forgot to double: 24/6 = 4 solves A = bh, not A = bh/2. Multiply by 2 first: 48/6 = 8."
alg1-03-02,k1,widget.fallbackFeedback,true,WORD_TEARING,right,⟦h = 2⟧A/b = 48/6 = 8…,h = 2A/b = 48/6 = 8.
alg1-03-02,k1,widget.fallbackFeedback,true,RAW_FRACTION,,48/6,h = 2A/b = 48/6 = 8.
alg1-03-02,k2,explanationVariants,true,WORD_TEARING,left,"y = m⟦x + b⟧, solve for x:…","y = mx + b, solve for x: subtract b, THEN divide by m → x = (y − b)/m."
alg1-03-02,k2,explanationVariants,true,WORD_TEARING,right,"⟦y = m⟧x + b, solve f…","y = mx + b, solve for x: subtract b, THEN divide by m → x = (y − b)/m."
alg1-03-02,k2,hints,true,WORD_TEARING,left,Undo th⟦e + b⟧ first.,Undo the + b first.
alg1-03-02,k2,hints,true,WORD_TEARING,right,⟦y − b = m⟧x.,y − b = mx.
alg1-03-02,k3,explanationVariants,true,RAW_FRACTION,,8/2,"x = (y − b)/m. With y = 9, m = 2, b = 1: (9 − 1)/2 = 8/2 = 4."
alg1-03-02,k3,widget.fallbackFeedback,true,RAW_FRACTION,,8/2,x = (9 − 1)/2 = 8/2 = 4.
alg1-03-02,rem-lf-c,remedial.concept.body,true,WORD_TEARING,right,…h sides by k: ⟦x = c⟧k. Check with …,"Slow it down with x/k = c, solve for x. The k divides x, so multiply both sides by k: x = ck. Check with c=3, k=4: x = 12, and 12/4 = 3. ✓"
alg1-03-02,rem-lf-k,remedial.check.explanationVariants,true,WORD_TEARING,left,Undo th⟦e ÷k⟧ by ×k: x = ck…,Undo the ÷k by ×k: x = ck.
alg1-03-02,rem-lf-k,remedial.check.explanationVariants,true,WORD_TEARING,left,Undo the ÷k b⟦y ×k⟧: x = ck.,Undo the ÷k by ×k: x = ck.
alg1-03-02,rem-lf-k,remedial.check.explanationVariants,true,WORD_TEARING,right,…ltiply by k → ⟦x = c⟧k.,"x/k = c, solve for x: multiply by k → x = ck."
alg1-03-02,rem-lf-k,remedial.check.explanationVariants,true,WORD_TEARING,right,…the ÷k by ×k: ⟦x = c⟧k.,Undo the ÷k by ×k: x = ck.
alg1-03-02,rem-lf-k,remedial.check.widget.options[].feedback,true,WORD_TEARING,right,…ultiply by k: ⟦x = c⟧k.,That divides again. x is ALREADY over k — multiply by k: x = ck.
alg1-03-02,rem-lf-k,remedial.check.widget.options[].feedback,true,WORD_TEARING,right,…ultiply by k: ⟦x = c⟧k.,"k divides x, it isn't subtracted — multiply by k: x = ck."
alg1-03-03,c1,body,true,WORD_TEARING,right,…e result is **⟦F = 9⟧C/5 + 32** — t…,"Temperature ties them together: **C = (F − 32)·5/9**. To solve for F, undo each layer in reverse: multiply by 9, divide by 5, then add 32. The result is **F = 9C/5 + 32** — the everyday conversion."
alg1-03-03,c1,body,true,RAW_FRACTION,,C/5,"Temperature ties them together: **C = (F − 32)·5/9**. To solve for F, undo each layer in reverse: multiply by 9, divide by 5, then add 32. The result is **F = 9C/5 + 32** — the everyday conversion."
alg1-03-03,ch1,explanationVariants,true,WORD_TEARING,right,"…for F, giving ⟦F = 9⟧C/5 + 32; at C…","Solve C = (F − 32)·5/9 for F, giving F = 9C/5 + 32; at C = 20: 9·20/5 + 32 = 36 + 32 = 68."
alg1-03-03,ch1,explanationVariants,true,RAW_FRACTION,,C/5,"Solve C = (F − 32)·5/9 for F, giving F = 9C/5 + 32; at C = 20: 9·20/5 + 32 = 36 + 32 = 68."
alg1-03-03,ch1,hints,true,WORD_TEARING,right,…st rearrange: ⟦F = 9⟧C/5 + 32.,First rearrange: F = 9C/5 + 32.
alg1-03-03,ch1,hints,true,RAW_FRACTION,,C/5,First rearrange: F = 9C/5 + 32.
alg1-03-03,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,left,"…20/5 = 36, the⟦n + 32 = 68⟧.","That added 32 to C first (20 + 32), skipping the scaling. Scale first: 9·20/5 = 36, then + 32 = 68."
alg1-03-03,ch1,widget.commonErrors[].feedback,true,RAW_FRACTION,,9C/5,That's 9C/5 — the conversion adds 32: 36 + 32 = 68.
alg1-03-03,i1,predict.reveal,false,RAW_FRACTION,,9C/5,"Unwrapping runs last-on, first-off: multiply both sides by 9/5 to peel the 5/9, THEN add 32 — F = 9C/5 + 32. Grabbing the −32 first would tear it out from under the multiplication it's wrapped in."
alg1-03-03,i1,widget.misorderFeedback[].feedback,true,WORD_TEARING,left,Th⟦e +32⟧ is trapped in…,"The +32 is trapped inside (F − 32), which is still multiplied by 5/9 — you can't add 32 until that's cleared. Multiply by 9 and divide by 5 first."
alg1-03-03,i1,widget.missFeedback,true,WORD_TEARING,left,"…, THEN undo th⟦e −32⟧ by adding 32.","Peel the 5/9 off first (×9, ÷5), THEN undo the −32 by adding 32."
alg1-03-03,i1,widget.successFeedback,true,WORD_TEARING,right,"×9, ÷5, +32 — ⟦F = 9⟧C/5 + 32.","×9, ÷5, +32 — F = 9C/5 + 32."
alg1-03-03,i1,widget.successFeedback,true,RAW_FRACTION,,C/5,"×9, ÷5, +32 — F = 9C/5 + 32."
alg1-03-03,k1,explanationVariants,true,WORD_TEARING,right,⟦F = 9⟧C/5 + 32. With…,F = 9C/5 + 32. With C = 100: 9·100/5 + 32 = 180 + 32 = 212.
alg1-03-03,k1,explanationVariants,true,RAW_FRACTION,,C/5,F = 9C/5 + 32. With C = 100: 9·100/5 + 32 = 180 + 32 = 212.
alg1-03-03,k1,hints,true,WORD_TEARING,right,⟦F = 9⟧C/5 + 32.,F = 9C/5 + 32.
alg1-03-03,k1,hints,true,RAW_FRACTION,,C/5,F = 9C/5 + 32.
alg1-03-03,k1,widget.commonErrors[].feedback,true,WORD_TEARING,left,… you forgot th⟦e + 32⟧. Add it: 180 …,That's 9C/5 — you forgot the + 32. Add it: 180 + 32 = 212.
alg1-03-03,k1,widget.commonErrors[].feedback,true,WORD_TEARING,left,"…0/5 = 180, the⟦n + 32 = 212⟧.","That added 32 to C first (100 + 32 = 132), skipping the 9/5 scaling. Scale FIRST: 9·100/5 = 180, then + 32 = 212."
alg1-03-03,k1,widget.commonErrors[].feedback,true,RAW_FRACTION,,9C/5,That's 9C/5 — you forgot the + 32. Add it: 180 + 32 = 212.
alg1-03-03,k1,widget.prompt,false,RAW_FRACTION,,9C/5,"Using F = 9C/5 + 32, find F when C = 100."
alg1-03-03,k2,explanationVariants,true,WORD_TEARING,left,"Undo th⟦e + a⟧ first, then t…","Undo the + a first, then the × 2 — keep (c − a) together over 2."
alg1-03-03,k2,explanationVariants,true,WORD_TEARING,left,"…first, then th⟦e × 2⟧ — keep (c − a…","Undo the + a first, then the × 2 — keep (c − a) together over 2."
alg1-03-03,k2,widget.options[].label,false,RAW_FRACTION,,a/2,x = c − a/2
alg1-03-03,k3,explanationVariants,true,WORD_TEARING,right,⟦F = 9⟧C/5 + 32. With…,F = 9C/5 + 32. With C = 25: 9·25/5 + 32 = 45 + 32 = 77.
alg1-03-03,k3,explanationVariants,true,RAW_FRACTION,,C/5,F = 9C/5 + 32. With C = 25: 9·25/5 + 32 = 45 + 32 = 77.
alg1-03-03,k3,hints,true,WORD_TEARING,right,⟦F = 9⟧C/5 + 32.,F = 9C/5 + 32.
alg1-03-03,k3,hints,true,RAW_FRACTION,,C/5,F = 9C/5 + 32.
alg1-03-03,k3,widget.commonErrors[].feedback,true,WORD_TEARING,left,"…25/5 = 45, the⟦n + 32 = 77⟧.","That added 32 to C first (25 + 32), skipping the scaling. Scale first: 9·25/5 = 45, then + 32 = 77."
alg1-03-03,k3,widget.commonErrors[].feedback,true,RAW_FRACTION,,9C/5,That's 9C/5 — add the 32: 45 + 32 = 77.
alg1-03-03,k3,widget.prompt,false,RAW_FRACTION,,9C/5,"Using F = 9C/5 + 32, find F when C = 25."
alg1-03-03,rem-ml-k,remedial.check.explanationVariants,true,WORD_TEARING,left,"Und⟦o + 6⟧, then ÷ 2, ke…","Undo + 6, then ÷ 2, keeping (c − 6) together."
alg1-03-03,rem-ml-k,remedial.check.explanationVariants,true,WORD_TEARING,left,"Undo + 6, the⟦n ÷ 2⟧, keeping (c −…","Undo + 6, then ÷ 2, keeping (c − 6) together."
alg1-03-03,rem-ml-k,remedial.check.widget.options[].label,false,RAW_FRACTION,,c/2,x = c/2 − 6
alg1-04-01,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,left,"…g 1 first. Und⟦o +1⟧: 4x ≤ 12, so …","That divided 13 by 4 without subtracting 1 first. Undo +1: 4x ≤ 12, so x ≤ 3."
alg1-04-01,i1,widget.fallbackFeedback,true,WORD_TEARING,left,…vide by 2 — th⟦e < c⟧arries along.,"Same moves as an equation: subtract 3, divide by 2 — the < carries along."
alg1-04-01,i1,widget.fallbackFeedback,true,WORD_TEARING,right,…vide by 2 — th⟦e < c⟧arries along.,"Same moves as an equation: subtract 3, divide by 2 — the < carries along."
alg1-04-01,i1,widget.operations[].feedback,true,WORD_TEARING,left,…vide by 2 — th⟦e < c⟧arries along.,"Same moves as an equation: subtract 3, divide by 2 — the < carries along."
alg1-04-01,i1,widget.operations[].feedback,true,WORD_TEARING,left,"…3 too. Undo th⟦e +3⟧ first, exactl…","Dividing first splits the 3 too. Undo the +3 first, exactly as with an equation: 2x < 8, then divide."
alg1-04-01,i1,widget.operations[].feedback,true,WORD_TEARING,left,…vide by 2 — th⟦e < c⟧arries along.,"Same moves as an equation: subtract 3, divide by 2 — the < carries along."
alg1-04-01,i1,widget.operations[].feedback,true,WORD_TEARING,right,…vide by 2 — th⟦e < c⟧arries along.,"Same moves as an equation: subtract 3, divide by 2 — the < carries along."
alg1-04-01,i1,widget.operations[].feedback,true,WORD_TEARING,right,…vide by 2 — th⟦e < c⟧arries along.,"Same moves as an equation: subtract 3, divide by 2 — the < carries along."
alg1-04-01,i2,widget.missFeedback,true,WORD_TEARING,left,"Open circle fo⟦r < o⟧r >, filled fo…","Open circle for < or >, filled for ≤ or ≥; arrow points toward the allowed numbers."
alg1-04-01,i2,widget.missFeedback,true,WORD_TEARING,left,"…r >, filled fo⟦r ≤ o⟧r ≥; arrow poi…","Open circle for < or >, filled for ≤ or ≥; arrow points toward the allowed numbers."
alg1-04-01,i2,widget.missFeedback,true,WORD_TEARING,right,"Open circle fo⟦r < o⟧r >, filled fo…","Open circle for < or >, filled for ≤ or ≥; arrow points toward the allowed numbers."
alg1-04-01,i2,widget.missFeedback,true,WORD_TEARING,right,"…r >, filled fo⟦r ≤ o⟧r ≥; arrow poi…","Open circle for < or >, filled for ≤ or ≥; arrow points toward the allowed numbers."
alg1-04-01,k1,widget.commonErrors[].feedback,true,WORD_TEARING,left,…hen... undo th⟦e +3⟧ FIRST: 2x < 8…,"That divided before subtracting: 11 ÷ 2 then... undo the +3 FIRST: 2x < 8, so x < 4."
alg1-04-01,k2,hints,true,WORD_TEARING,left,Doe⟦s ≥ i⟧nclude the num…,Does ≥ include the number itself?
alg1-04-01,k2,hints,true,WORD_TEARING,right,Doe⟦s ≥ i⟧nclude the num…,Does ≥ include the number itself?
alg1-04-01,k2,widget.options[].feedback,true,WORD_TEARING,left,… are for stric⟦t < o⟧r >. Since ≥ i…,"Open circles are for strict < or >. Since ≥ includes 3, fill it in."
alg1-04-01,k2,widget.options[].feedback,true,WORD_TEARING,left,"…t < or >. Sinc⟦e ≥ i⟧ncludes 3, fil…","Open circles are for strict < or >. Since ≥ includes 3, fill it in."
alg1-04-01,k2,widget.options[].feedback,true,WORD_TEARING,right,… are for stric⟦t < o⟧r >. Since ≥ i…,"Open circles are for strict < or >. Since ≥ includes 3, fill it in."
alg1-04-01,k2,widget.options[].feedback,true,WORD_TEARING,right,"…t < or >. Sinc⟦e ≥ i⟧ncludes 3, fil…","Open circles are for strict < or >. Since ≥ includes 3, fill it in."
