lesson,grade,course,concept,lesson class,current A/B interactions,current C/D interactions,misconception burden,candidate existing engine,expected learner gain,reuse potential,priority,decision,justification
g1a-03-04,1,Adding Within 100,g1a-method-choice,C,2,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.0,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
asv-01-01,6,"Area, Surface Area & Volume",triangle-area,A,0,6,2,areaModel,Learner could manipulate the areaModel model and observe a state-dependent consequence before symbolic/retrieval checks.,100,72.06,CHANGE,"Zero A/B interaction in an acquisition lesson; existing areaModel offers a causal model, so reuse should be audited before any new engine."
asv-01-02,6,"Area, Surface Area & Volume",quad-area,C,6,0,2,areaModel,Learner could manipulate the areaModel model and observe a state-dependent consequence before symbolic/retrieval checks.,100,24.02,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
asv-01-03,6,"Area, Surface Area & Volume",area-formula-choice,C,0,7,2,areaModel,Learner could manipulate the areaModel model and observe a state-dependent consequence before symbolic/retrieval checks.,100,24.02,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
asv-02-01,6,"Area, Surface Area & Volume",decompose-lshape,A,0,6,2,areaModel,Learner could manipulate the areaModel model and observe a state-dependent consequence before symbolic/retrieval checks.,100,72.06,CHANGE,"Zero A/B interaction in an acquisition lesson; existing areaModel offers a causal model, so reuse should be audited before any new engine."
asv-02-02,6,"Area, Surface Area & Volume",composite-triangle,C,0,6,2,areaModel,Learner could manipulate the areaModel model and observe a state-dependent consequence before symbolic/retrieval checks.,100,24.02,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
asv-02-03,6,"Area, Surface Area & Volume",composite-multistep,C,5,1,2,areaModel,Learner could manipulate the areaModel model and observe a state-dependent consequence before symbolic/retrieval checks.,100,24.02,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
asv-03-01,6,"Area, Surface Area & Volume",find-side-length,A,1,5,2,plotPoint,Learner could manipulate the plotPoint model and observe a state-dependent consequence before symbolic/retrieval checks.,66,65.74,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
asv-03-02,6,"Area, Surface Area & Volume",grid-polygon-area,C,5,1,2,areaModel,Learner could manipulate the areaModel model and observe a state-dependent consequence before symbolic/retrieval checks.,100,24.02,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
asv-03-03,6,"Area, Surface Area & Volume",coordinate-capstone,C,6,0,2,plotPoint,Learner could manipulate the plotPoint model and observe a state-dependent consequence before symbolic/retrieval checks.,66,21.91,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
asv-04-01,6,"Area, Surface Area & Volume",prism-net,A,1,6,2,areaModel,Learner could manipulate the areaModel model and observe a state-dependent consequence before symbolic/retrieval checks.,100,72.06,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
asv-04-02,6,"Area, Surface Area & Volume",triangular-prism-sa,C,0,6,2,areaModel,Learner could manipulate the areaModel model and observe a state-dependent consequence before symbolic/retrieval checks.,100,24.02,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
asv-04-03,6,"Area, Surface Area & Volume",sa-word-problems,C,1,5,2,areaModel,Learner could manipulate the areaModel model and observe a state-dependent consequence before symbolic/retrieval checks.,100,24.02,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
asv-05-01,6,"Area, Surface Area & Volume",volume-formula,A,1,5,3,volumeBuilder,Learner could manipulate the volumeBuilder model and observe a state-dependent consequence before symbolic/retrieval checks.,19,71.16,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
asv-05-02,6,"Area, Surface Area & Volume",fractional-volume,C,2,4,3,volumeBuilder,Learner could manipulate the volumeBuilder model and observe a state-dependent consequence before symbolic/retrieval checks.,19,23.72,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
asv-05-03,6,"Area, Surface Area & Volume",volume-applications,B,0,6,3,volumeBuilder,Learner could manipulate the volumeBuilder model and observe a state-dependent consequence before symbolic/retrieval checks.,19,59.3,CHANGE,"Zero A/B interaction in an transfer lesson; existing volumeBuilder offers a causal model, so reuse should be audited before any new engine."
g2a-01-01,2,"Arrays, Odd & Even",g2a-pairs,A,5,1,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g2a-01-02,2,"Arrays, Odd & Even",g2a-odd-even,C,4,2,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g2a-01-03,2,"Arrays, Odd & Even",g2a-doubles-even,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g2a-01-04,2,"Arrays, Odd & Even",g2a-even-equation,C,2,4,3,solveBalance,Learner could manipulate the solveBalance model and observe a state-dependent consequence before symbolic/retrieval checks.,20,20.07,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g2a-02-01,2,"Arrays, Odd & Even",g2a-rows-columns,A,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g2a-02-02,2,"Arrays, Odd & Even",g2a-count-rows,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g2a-02-03,2,"Arrays, Odd & Even",g2a-count-columns,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g2a-03-01,2,"Arrays, Odd & Even",g2a-repeated-sum,A,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g2a-03-02,2,"Arrays, Odd & Even",g2a-array-shapes,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g2a-03-03,2,"Arrays, Odd & Even",g2a-array-apply,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
bt-01-01,12,Precalculus: The Binomial Theorem,bt-powers-of-sum,A,1,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,2.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
bt-01-02,12,Precalculus: The Binomial Theorem,bt-pascals-triangle,C,1,4,2,triangleConstraintLab,Learner could manipulate the triangleConstraintLab model and observe a state-dependent consequence before symbolic/retrieval checks.,13,16.41,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
bt-01-03,12,Precalculus: The Binomial Theorem,bt-combinations-link,A,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,2.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
bt-02-01,12,Precalculus: The Binomial Theorem,bt-theorem,A,1,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,2.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
bt-02-02,12,Precalculus: The Binomial Theorem,bt-general-term,C,1,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.7,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
bt-02-03,12,Precalculus: The Binomial Theorem,bt-probability,A,2,4,3,trialProbabilityLab,Learner could manipulate the trialProbabilityLab model and observe a state-dependent consequence before symbolic/retrieval checks.,13,73.84,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
bv-01-01,8,Grade 8: Bivariate Statistics,bv-scatter-plot,A,3,3,2,scatterFit,Learner could manipulate the scatterFit model and observe a state-dependent consequence before symbolic/retrieval checks.,11,39.96,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
bv-01-02,8,Grade 8: Bivariate Statistics,bv-association,C,0,6,1,scatterFit,Learner could manipulate the scatterFit model and observe a state-dependent consequence before symbolic/retrieval checks.,11,6.66,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
bv-01-03,8,Grade 8: Bivariate Statistics,bv-form-outliers,C,0,6,1,scatterFit,Learner could manipulate the scatterFit model and observe a state-dependent consequence before symbolic/retrieval checks.,11,6.66,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
bv-02-01,8,Grade 8: Bivariate Statistics,bv-fit-idea,A,1,6,2,scatterFit,Learner could manipulate the scatterFit model and observe a state-dependent consequence before symbolic/retrieval checks.,11,39.96,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
bv-02-02,8,Grade 8: Bivariate Statistics,bv-judge-fit,C,1,5,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.2,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
bv-02-03,8,Grade 8: Bivariate Statistics,bv-which-line,C,6,0,3,solveBalance,Learner could manipulate the solveBalance model and observe a state-dependent consequence before symbolic/retrieval checks.,20,24.08,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
