source,lesson_id,step_path,figure_id,render_decision,adversarial_decision,risk_reasons,binding_key,illustration_description,accompanying_text
content/courses/add-subtract-100/lessons/as100-03-03.json,as100-03-03,steps.3,as100-split-take-32,RENDER,PASS,,48f6d49d,"Split, take, join: ninety-five minus sixty-three is ninety minus sixty and five minus three, which is thirty and two, making thirty-two.","Split, take, join: 95 − 63 is 90−60 and 5−3 — that's 30 and 2, so 32."
content/courses/add-subtract-100/lessons/as100-03-04.json,as100-03-04,steps.0,unbundle-break,RENDER,PASS,,ae9ef00a,"Subtracting thirty-seven from sixty-two: two ones aren't enough to take seven, so one ten-rod breaks into ten ones, making five tens and twelve ones. Then seven ones and three tens leave, and twenty-five remains.","62 − 37: only 2 ones, but 7 must leave. Break a rod: 5 tens 12 ones. Now 12−7 and 5−3: 25."
content/courses/add-subtract-100/lessons/as100-03-04.json,as100-03-04,steps.3,as100-break-ten,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,EXAMPLE_NUMBER_CONFLICT[figure=1+10;text=7+2+6],1d2444a0,"Breaking a ten to subtract: one rod breaks into ten ones and joins the ones pile, and the tens count drops by one.","Two traps: flipping to 7−2, and breaking but keeping 6 tens. The broken rod is spent!"
content/courses/add-subtract-100/lessons/as100-04-01.json,as100-04-01,steps.0,two-step-bar,RENDER,PASS,,49e73ab2,"A two-step story. First eighteen and twenty-four join to make forty-two. Then fifteen is taken away, leaving twenty-seven. Eighteen plus twenty-four minus fifteen equals twenty-seven.","Some stories take **two steps**. 18 birds land, 24 more come, then 15 fly off: 18 + 24 − 15 = 27."
content/courses/add-subtract-100/lessons/as100-04-01.json,as100-04-01,steps.4,as100-two-step-order,RENDER,PASS,,951adf6a,"In two-step stories, do the first thing that happens first; a word like then marks the second step.",The order matters: do the **first thing that happens** first. A word like *then* or *after* points to step two.
content/courses/add-subtract-100/lessons/as100-04-02.json,as100-04-02,steps.0,as100-story-trade-25,RENDER,PASS,,1718335c,"A two-step story that trades: fifty-two stickers, give away twenty-seven leaves twenty-five, then the next step continues.","Two-step stories often need a trade. 52 stickers, give away 27 (that's 25), then get 13 back: 25 + 13 = 38."
content/courses/add-subtract-100/lessons/as100-04-02.json,as100-04-02,steps.3,as100-add-trade-63,RENDER,PASS,,86eb254f,"A story can add into a trade: forty-six plus seventeen, ones six plus seven make thirteen, so trade a ten and the total is sixty-three.","A story can also **add** into a trade. 46 + 17: ones 6 + 7 make 13, so trade a ten → 63."
content/courses/add-subtract-100/lessons/as100-04-03.json,as100-04-03,steps.0,as100-choose-steps,RENDER,PASS,,668080a8,"Choosing the operation: gained, found, or more means add; gave, lost, or used means subtract.","The hard part is **choosing** the steps. Gained, found, more → add. Gave, lost, used → subtract. Then do them in order."
content/courses/add-subtract-100/lessons/as100-04-03.json,as100-04-03,steps.3,as100-keyword-trap,RENDER,PASS,,9e4baed7,"Beware the keyword trap: the word more does not always mean add — how many more asks for a difference, which is subtraction.","Beware the keyword trap: *more* does not always mean add. ""How many **more** does Sam have?"" is a compare — that's a subtraction."
content/courses/add-subtract-100/lessons/as100-05-01.json,as100-05-01,steps.0,pair-up,RENDER,PASS,,05ae18b3,"Eight dots form four pairs with none left over, so eight is even. Seven dots form three pairs with one dot left alone, so seven is odd.","Line a number up in **pairs**. If none is left over, it's **even** (like 8). If one is left alone, it's **odd** (like 7)."
content/courses/add-subtract-100/lessons/as100-05-01.json,as100-05-01,steps.3,as100-odd-even,RENDER,PASS,,8823f85b,"Check the last digit: ending in zero, two, four, six, or eight is even; ending in one, three, five, seven, or nine is odd.","Shortcut: check the **last digit**. Ends in 0, 2, 4, 6, 8 → even. Ends in 1, 3, 5, 7, 9 → odd."
content/courses/add-subtract-100/lessons/as100-05-02.json,as100-05-02,steps.0,as100-even-even,RENDER,PASS,,e3543ac7,"Two evens always make an even: four and six each pair up cleanly, so four plus six is ten, an even total.","Two evens always make an even: 4 + 6 = 10. Both pair up cleanly, so their total does too. **even + even = even.**"
content/courses/add-subtract-100/lessons/as100-05-02.json,as100-05-02,steps.3,as100-even-odd,RENDER,PASS,,d08de19b,"An even plus an odd is odd: one leftover has no partner, so four plus seven is eleven.",**odd + even = odd.** One leftover has no partner: 4 + 7 = 11. And doubles are always even — they pair perfectly.
content/courses/add-subtract-1000-g2/lessons/g2b-01-01.json,g2b-01-01,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,442e53cb,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Hundreds add just like ones: 3 hundreds and 2 hundreds make 5 hundreds. The place holds, only the count grows."
content/courses/add-subtract-1000-g2/lessons/g2b-01-01.json,g2b-01-01,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,a0b54d34,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","When both numbers are whole hundreds, the tens and ones stay zero — a one-column addition wearing a big number's clothes."
content/courses/add-subtract-1000-g2/lessons/g2b-01-02.json,g2b-01-02,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,e999a5f0,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","When every column's digits fit under ten, add place by place: ones with ones, tens with tens, hundreds with hundreds."
content/courses/add-subtract-1000-g2/lessons/g2b-01-02.json,g2b-01-02,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,94e1564a,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",Three little additions side by side make one big one — that is all column addition is when nothing trades.
content/courses/add-subtract-1000-g2/lessons/g2b-01-03.json,g2b-01-03,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,1ee6446d,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","When the ones column passes nine, ten of those ones bundle into one new ten — the trade moves value left without changing it."
content/courses/add-subtract-1000-g2/lessons/g2b-01-03.json,g2b-01-03,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,3283c2ae,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",Write the bundled ten above the tens column and add it there. The total is identical before and after the trade.
content/courses/add-subtract-1000-g2/lessons/g2b-01-04.json,g2b-01-04,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,e5602afe,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",Tens overflow the same way: ten tens bundle into one hundred and move into the hundreds column.
content/courses/add-subtract-1000-g2/lessons/g2b-01-04.json,g2b-01-04,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,f5c6e6b0,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",The rule repeats at every place — ten of a unit make one of the next size up.
content/courses/add-subtract-1000-g2/lessons/g2b-01-05.json,g2b-01-05,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,72369897,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Some sums trade twice: ones bundle into a ten, and then the tens — counting that new ten — bundle into a hundred."
content/courses/add-subtract-1000-g2/lessons/g2b-01-05.json,g2b-01-05,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,8b3329b0,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",Work right to left and each carry arrives just in time for the next column's addition.
content/courses/add-subtract-1000-g2/lessons/g2b-02-01.json,g2b-02-01,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,a24cfae3,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Subtraction also works place by place. When every top digit is big enough, each column subtracts on its own."
content/courses/add-subtract-1000-g2/lessons/g2b-02-01.json,g2b-02-01,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,fc8d8e6d,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Ones from ones, tens from tens, hundreds from hundreds — three small take-aways make the big one."
content/courses/add-subtract-1000-g2/lessons/g2b-02-02.json,g2b-02-02,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,f8e8bfab,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","When the ones run short, break one ten open: it becomes ten ones, and the tens column has one fewer ten."
content/courses/add-subtract-1000-g2/lessons/g2b-02-02.json,g2b-02-02,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,078915cd,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Breaking is trading downward — same value, smaller pieces, so the ones can pay their bill."
content/courses/add-subtract-1000-g2/lessons/g2b-02-03.json,g2b-02-03,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,010de7a3,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","When the tens run short, break a hundred: it becomes ten tens, and the hundreds column has one fewer."
content/courses/add-subtract-1000-g2/lessons/g2b-02-03.json,g2b-02-03,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,9d209c89,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","The downward trade repeats at every place, just like the upward one did."
content/courses/add-subtract-1000-g2/lessons/g2b-02-04.json,g2b-02-04,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,28c2934b,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","A zero in the tens means the ones cannot borrow next door — first break a hundred into tens, THEN break one of those tens into ones."
content/courses/add-subtract-1000-g2/lessons/g2b-02-04.json,g2b-02-04,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,cec4999c,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",Two downward trades in a row: the value flows hundreds → tens → ones until every column can pay.
content/courses/add-subtract-1000-g2/lessons/g2b-02-05.json,g2b-02-05,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,074b3995,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Ten more or ten less touches only the tens digit. See the number, slide that one digit, and you are done — no columns needed."
content/courses/add-subtract-1000-g2/lessons/g2b-02-05.json,g2b-02-05,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,EXAMPLE_NUMBER_CONFLICT[figure=0+10+4+5+6+7+3;text=457+467+477],8b8067f0,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",457 → 467 → 477: the ones and hundreds stand still while the tens count the journey.
