lesson_id,step_id,field,include_arithmetic,pattern,detail,text
as100-05-02,k1,widget.fallbackFeedback,true,WORD_TEARING,"…8 — odd + od⟦d = e⟧…","3 + 5 = 8 — odd + odd = even."
as100-05-02,c2,body,true,WORD_TEARING,"…**od⟦d + e⟧…","**odd + even = odd.** One leftover has no partner: 4 + 7 = 11. And doubles are always even — they pair perfectly."
as100-05-02,c2,body,true,WORD_TEARING,"…**odd + eve⟦n = o⟧…","**odd + even = odd.** One leftover has no partner: 4 + 7 = 11. And doubles are always even — they pair perfectly."
as100-05-02,k2,explanationVariants,true,WORD_TEARING,"…od⟦d + e⟧…","odd + even = odd: 11."
as100-05-02,k2,explanationVariants,true,WORD_TEARING,"…odd + eve⟦n = o⟧…","odd + even = odd: 11."
as100-05-02,k2,widget.fallbackFeedback,true,WORD_TEARING,"… 4 = 11 — od⟦d + e⟧…","7 + 4 = 11 — odd + even = odd."
as100-05-02,k2,widget.fallbackFeedback,true,WORD_TEARING,"… — odd + eve⟦n = o⟧…","7 + 4 = 11 — odd + even = odd."
as100-05-02,k2,widget.commonErrors[].feedback,true,WORD_TEARING,"… 11 — and od⟦d + e⟧…","Recount: 7 + 4 = 11 — and odd + even is ODD, so a 10 (even) can't be right."
as100-05-02,ch1,explanationVariants,true,WORD_TEARING,"…9 + 6: od⟦d + e⟧…","9 + 6: odd + even = odd. And 9 + 6 = 15, which is indeed odd."
as100-05-02,ch1,explanationVariants,true,WORD_TEARING,"…6: odd + eve⟦n = o⟧…","9 + 6: odd + even = odd. And 9 + 6 = 15, which is indeed odd."
as100-05-02,ch1,widget.fallbackFeedback,true,WORD_TEARING,"… 6 = 15 — od⟦d + e⟧…","9 + 6 = 15 — odd + even = odd."
as100-05-02,ch1,widget.fallbackFeedback,true,WORD_TEARING,"… — odd + eve⟦n = o⟧…","9 + 6 = 15 — odd + even = odd."
as100-05-02,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,"…od⟦d + e⟧…","odd + even must be ODD, but 14 is even. Recount: 9 + 6 = 15."
as100-05-02,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,"…mber — as od⟦d + e⟧…","Recount: 9 + 6 = 15, an odd number — as odd + even should be."
as100-05-02,r1,takeaways,true,WORD_TEARING,"…Od⟦d + o⟧…","Odd + odd = even (leftovers pair up)."
as100-05-02,r1,takeaways,true,WORD_TEARING,"…Odd + od⟦d = e⟧…","Odd + odd = even (leftovers pair up)."
g2b-03-01,k3,widget.options[].feedback,true,WORD_TEARING,"…ect — jumpin⟦g +100⟧…","Correct — jumping +100s then +10s keeps a running total you can see, ideal for adding in your head."
g2b-03-01,k3,widget.options[].feedback,true,WORD_TEARING,"…ng +100s the⟦n +10⟧…","Correct — jumping +100s then +10s keeps a running total you can see, ideal for adding in your head."
as-01-02,k3,hints,true,WORD_TEARING,"… many hops i⟦s +0⟧…","How many hops is +0?"
as-03-01,k3,hints,true,WORD_TEARING,"…What does th⟦e − s⟧…","What does the − sign say to do?"
as-03-01,k3,widget.options[].feedback,true,WORD_TEARING,"…he minus sig⟦n − m⟧…","That's the plus sign. The minus sign − means take away: 7 − 3 = 4."
as-04-02,i1,widget.successFeedback,true,WORD_TEARING,"…— that's wha⟦t = m⟧…","Each side matched its amount — that's what = means!"
as-04-02,k1,explanationVariants,true,WORD_TEARING,"…s are 10. Th⟦e = c⟧…","10 = 6 + 4 is true because both sides are 10. The = can face either way."
as-04-02,k1,hints,true,WORD_TEARING,"…Doe⟦s = m⟧…","Does = mean 'answer next'?"
as-04-02,k1,widget.options[].feedback,true,WORD_TEARING,"…10 is 10. Th⟦e = m⟧…","Yes — 6 + 4 is 10, and 10 is 10. The = means same amount, either way round."
as-04-02,k1,widget.options[].feedback,true,WORD_TEARING,"…mon idea, bu⟦t = d⟧…","A common idea, but = doesn't mean 'answer next'. It means SAME AS, so 10 = 6 + 4 is true."
as-04-02,k2,hints,true,WORD_TEARING,"…Same amoun⟦t = t⟧…","Same amount = true."
as-04-02,r1,takeaways,true,WORD_TEARING,"…Both sides o⟦f = a⟧…","Both sides of = are the same amount."
as-04-02,r1,takeaways,true,WORD_TEARING,"…me before th⟦e = t⟧…","The amount can come before the = too."
as-05-01,r1,takeaways,true,WORD_TEARING,"…ory to choos⟦e + o⟧…","Read the story to choose + or −."
asv-01-01,c1,body,true,WORD_TEARING,"… **1/2 × bas⟦e × h⟧…","Any triangle sits inside a rectangle sharing its base and height — and it always covers exactly **half** that rectangle. So a triangle's area is **1/2 × base × height**: base 6, height 4 gives 1/2 × 6 × 4 = **12**. The rectangle would be 24; the triangle is exactly half of it."
asv-01-01,c1,body,true,RAW_FRACTION,"1/2","Any triangle sits inside a rectangle sharing its base and height — and it always covers exactly **half** that rectangle. So a triangle's area is **1/2 × base × height**: base 6, height 4 gives 1/2 × 6 × 4 = **12**. The rectangle would be 24; the triangle is exactly half of it."
asv-01-01,k1,widget.commonErrors[].feedback,true,WORD_TEARING,"…, missing th⟦e ÷2⟧…","30 is the RECTANGLE's area (10 × 3), missing the ÷2 that makes it a triangle: 1/2 × 10 × 3 = 15."
asv-01-01,i2,widget.missFeedback,true,WORD_TEARING,"…te 1/2 × bas⟦e × h⟧…","Compute 1/2 × base × height for each: 7×6/2=21, 12×4/2=24, 5×8/2=20, 6×6/2=18."
asv-01-01,k3,widget.fallbackFeedback,true,WORD_TEARING,"… by 7: heigh⟦t = 6⟧…","Double 21 to 42, then divide by 7: height = 6."
asv-01-01,ch1,explanationVariants,true,WORD_TEARING,"…ht is 8. Are⟦a = 1/2 × 10 × 8 = 40⟧…","The 13 is a slanted side, a distractor; the true height is 8. Area = 1/2 × 10 × 8 = 40."
asv-01-01,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,"…ltiplies bas⟦e × s⟧…","130 multiplies base × slant (10 × 13) without halving, and uses the wrong measurement. Use base × HEIGHT: 1/2 × 10 × 8 = 40."
asv-01-01,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,"…ent. Use bas⟦e × H⟧…","130 multiplies base × slant (10 × 13) without halving, and uses the wrong measurement. Use base × HEIGHT: 1/2 × 10 × 8 = 40."
asv-01-01,r1,takeaways,true,WORD_TEARING,"…Triangle are⟦a = 1/2 × b⟧…","Triangle area = 1/2 × base × height — always half of the enclosing rectangle."
asv-01-01,r1,takeaways,true,WORD_TEARING,"… = 1/2 × bas⟦e × h⟧…","Triangle area = 1/2 × base × height — always half of the enclosing rectangle."
asv-01-01,r1,takeaways,true,WORD_TEARING,"…y undoing th⟦e ×1/2⟧…","Work backwards from area to find a missing base or height by undoing the ×1/2 first."
asv-01-02,c1,body,true,WORD_TEARING,"…Area = **bas⟦e × h⟧…","A **parallelogram** slices a triangle off one side and reattaches it to the other, forming a rectangle of the SAME base and height — no halving needed. Area = **base × height**: base 6, height 4 gives 6 × 4 = **24**. Unlike a triangle, a parallelogram is already the full rectangle in disguise."
asv-01-02,c2,body,true,RAW_FRACTION,"1/2","A **trapezoid** has two parallel bases of DIFFERENT lengths. Split it diagonally into two triangles — one using the long base (b1), one the short base (b2), both sharing the height. Adding those triangle areas gives the formula: **1/2 × (b1 + b2) × height**. Average the two bases, then apply the triangle rule."
asv-01-02,r1,takeaways,true,WORD_TEARING,"…lelogram are⟦a = b⟧…","Parallelogram area = base × height — no halving, it's rectangle-equivalent."
asv-01-02,r1,takeaways,true,WORD_TEARING,"…m area = bas⟦e × h⟧…","Parallelogram area = base × height — no halving, it's rectangle-equivalent."
asv-01-02,r1,takeaways,true,WORD_TEARING,"…rapezoid are⟦a = 1/2 × (base1 + base2) × h⟧…","Trapezoid area = 1/2 × (base1 + base2) × height — average the bases, then apply the triangle rule."
asv-01-02,rem-qa-c,body,true,WORD_TEARING,"…elogram: bas⟦e × h⟧…","Quick rewind. **Parallelogram: base × height, no half. Trapezoid: average the two bases, then use the triangle rule.** For bases 6 and 2, height 4: 1/2 × (6+2) × 4 = 16."
asv-01-03,rem-afc-c,body,true,WORD_TEARING,"…e: 1/2 × bas⟦e × h⟧…","Quick rewind. **Name the shape before computing.** Triangle: 1/2 × base × height. Parallelogram: base × height (no half). Trapezoid: 1/2 × (base1 + base2) × height. The same numbers give three different answers depending on which shape they describe."
asv-01-03,rem-afc-c,body,true,WORD_TEARING,"…elogram: bas⟦e × h⟧…","Quick rewind. **Name the shape before computing.** Triangle: 1/2 × base × height. Parallelogram: base × height (no half). Trapezoid: 1/2 × (base1 + base2) × height. The same numbers give three different answers depending on which shape they describe."
asv-02-01,i1,widget.fallbackFeedback,true,WORD_TEARING,"…×2 = 6; tota⟦l = 24 + 6 = 30⟧…","6×4 = 24, and 3×2 = 6; total = 24 + 6 = 30."
asv-02-01,k1,explanationVariants,true,WORD_TEARING,"…4 = 20; tota⟦l = 24 + 20 = 44⟧…","8×3 = 24 and 5×4 = 20; total = 24 + 20 = 44."
asv-02-01,k1,widget.fallbackFeedback,true,WORD_TEARING,"…4 = 20; tota⟦l = 44⟧…","8×3 = 24, and 5×4 = 20; total = 44."
asv-02-01,c2,body,true,WORD_TEARING,"…s the 4×3 cu⟦t = 12⟧…","There's a second, equally valid path: picture the L-shape's **bounding box** — the full rectangle it would be without the missing corner — then **subtract the cut-out** piece. The 10-by-8 example: bounding box 10×8 = 80, minus the 4×3 cut = 12, giving 80 − 12 = 68. Same answer, different route — a genuine check on your work."
asv-02-01,c2,body,true,RAW_PI,"* pi","There's a second, equally valid path: picture the L-shape's **bounding box** — the full rectangle it would be without the missing corner — then **subtract the cut-out** piece. The 10-by-8 example: bounding box 10×8 = 80, minus the 4×3 cut = 12, giving 80 − 12 = 68. Same answer, different route — a genuine check on your work."
asv-02-02,k1,explanationVariants,true,WORD_TEARING,"…on't skip th⟦e ×1/2⟧…","Don't skip the ×1/2 — the roof is a triangle, not a rectangle."
asv-02-02,k3,explanationVariants,true,WORD_TEARING,"…×2 = 9; tota⟦l = 36 + 9 = 45⟧…","Rectangle 9×4 = 36, roof 1/2×9×2 = 9; total = 36 + 9 = 45."
asv-02-02,ch1,explanationVariants,true,WORD_TEARING,"…5 = 30; tota⟦l = 72 + 30 = 102⟧…","Rectangle 12×6 = 72, roof 1/2×12×5 = 30; total = 72 + 30 = 102."
asv-02-03,i1,widget.fallbackFeedback,true,WORD_TEARING,"…6 = 18; tota⟦l = 46⟧…","7×4 = 28, and 3×6 = 18; total = 46."
asv-02-03,i1,widget.successFeedback,true,WORD_TEARING,"…6 = 18; tota⟦l = 46⟧…","7×4 = 28, and 3×6 = 18; total = 46."
asv-02-03,k1,explanationVariants,true,WORD_TEARING,"…×2 = 6; tota⟦l = 36⟧…","Rectangle 6×5 = 30, triangle 1/2×6×2 = 6; total = 36."
asv-02-03,k2,explanationVariants,true,WORD_TEARING,"…2×6=12; tota⟦l = 20+9+12 = 41⟧…","5×4=20, 3×3=9, 2×6=12; total = 20+9+12 = 41."
asv-03-01,k1,widget.fallbackFeedback,true,WORD_TEARING,"… to 6: lengt⟦h = 6 − 2 = 4⟧…","x goes from 2 to 6: length = 6 − 2 = 4."
asv-03-01,c2,body,true,WORD_TEARING,"…2, 3), lengt⟦h = 3 − (−4)⟧…","The same rule works for **vertical** sides, just swap which coordinate you're reading: the x stays the same, and you subtract the y's. It also works with **negative coordinates** — the distance is still the difference, taken as a positive number: from (2, −4) to (2, 3), length = 3 − (−4) = **7**."
asv-03-01,k2,explanationVariants,true,WORD_TEARING,"… 4, so lengt⟦h = 4 − 2 = 2⟧…","x stays at 6 on both points; y goes from 2 to 4, so length = 4 − 2 = 2."
asv-03-01,k2,widget.fallbackFeedback,true,WORD_TEARING,"… to 4: lengt⟦h = 4 − 2 = 2⟧…","y goes from 2 to 4: length = 4 − 2 = 2."
asv-03-01,k2,widget.commonErrors[].feedback,true,WORD_TEARING,"…nates. Lengt⟦h = 4 − 2 = 2⟧…","That doesn't come from subtracting the y-coordinates. Length = 4 − 2 = 2."
asv-03-01,k3,explanationVariants,true,WORD_TEARING,"…; y goes fro⟦m −6⟧…","x stays at 4; y goes from −6 to 2, so length = 2 − (−6) = 8."
asv-03-01,k3,explanationVariants,true,WORD_TEARING,"… 2, so lengt⟦h = 2 − (−6) = 8⟧…","x stays at 4; y goes from −6 to 2, so length = 2 − (−6) = 8."
asv-03-02,c1,body,true,WORD_TEARING,"… (2,4): widt⟦h = 6−2 = 4⟧…","Once you can find side lengths from coordinates, area follows the same rules from earlier chapters. A rectangle with corners (2,2), (6,2), (6,4), (2,4): width = 6−2 = 4, height = 4−2 = 2, area = 4 × 2 = **8**. Find the sides first, THEN apply the shape's area formula."
asv-03-02,c1,body,true,WORD_TEARING,"…2 = 4, heigh⟦t = 4−2 = 2⟧…","Once you can find side lengths from coordinates, area follows the same rules from earlier chapters. A rectangle with corners (2,2), (6,2), (6,4), (2,4): width = 6−2 = 4, height = 4−2 = 2, area = 4 × 2 = **8**. Find the sides first, THEN apply the shape's area formula."
asv-03-02,c1,body,true,WORD_TEARING,"…4−2 = 2, are⟦a = 4 × 2⟧…","Once you can find side lengths from coordinates, area follows the same rules from earlier chapters. A rectangle with corners (2,2), (6,2), (6,4), (2,4): width = 6−2 = 4, height = 4−2 = 2, area = 4 × 2 = **8**. Find the sides first, THEN apply the shape's area formula."
asv-03-02,i1,widget.fallbackFeedback,true,WORD_TEARING,"…t 5−1=4; are⟦a = 6 × 4 = 24⟧…","Width 7−1=6, height 5−1=4; area = 6 × 4 = 24."
asv-03-02,i1,widget.commonErrors[].feedback,true,WORD_TEARING,"…iplying. Are⟦a = w⟧…","10 adds the width and height (6 + 4) instead of multiplying. Area = width × height = 6 × 4 = 24."
asv-03-02,i1,widget.commonErrors[].feedback,true,WORD_TEARING,"… Area = widt⟦h × h⟧…","10 adds the width and height (6 + 4) instead of multiplying. Area = width × height = 6 × 4 = 24."
asv-03-02,i1,widget.commonErrors[].feedback,true,WORD_TEARING,"…idth × heigh⟦t = 6 × 4 = 24⟧…","10 adds the width and height (6 + 4) instead of multiplying. Area = width × height = 6 × 4 = 24."
asv-03-02,k1,explanationVariants,true,WORD_TEARING,"…cal (4); are⟦a = 1/2 × 6 × 4 = 12⟧…","The legs are horizontal (6) and vertical (4); area = 1/2 × 6 × 4 = 12."
asv-03-02,k1,widget.successFeedback,true,WORD_TEARING,"…rtical); are⟦a = 1/2 × 6 × 4 = 12⟧…","Legs 6 and 4 (horizontal and vertical); area = 1/2 × 6 × 4 = 12."
asv-03-02,k1,widget.fallbackFeedback,true,WORD_TEARING,"…rtical); are⟦a = 1/2 × 6 × 4 = 12⟧…","Legs 6 and 4 (horizontal and vertical); area = 1/2 × 6 × 4 = 12."
asv-03-02,k2,explanationVariants,true,WORD_TEARING,"…d y=6); widt⟦h = 8−2=6⟧…","The 4th corner is (2,6) (matching x=2 and y=6); width = 8−2=6, height = 6−3=3, area = 18."
asv-03-02,k2,explanationVariants,true,WORD_TEARING,"…8−2=6, heigh⟦t = 6−3=3⟧…","The 4th corner is (2,6) (matching x=2 and y=6); width = 8−2=6, height = 6−3=3, area = 18."
asv-03-02,k2,explanationVariants,true,WORD_TEARING,"…= 6−3=3, are⟦a = 18⟧…","The 4th corner is (2,6) (matching x=2 and y=6); width = 8−2=6, height = 6−3=3, area = 18."
asv-03-02,k2,widget.successFeedback,true,WORD_TEARING,"…t 6−3=3; are⟦a = 6 × 3 = 18⟧…","Width 8−2=6, height 6−3=3; area = 6 × 3 = 18."
asv-03-02,k2,widget.fallbackFeedback,true,WORD_TEARING,"…t 6−3=3; are⟦a = 6 × 3 = 18⟧…","Width 8−2=6, height 6−3=3; area = 6 × 3 = 18."
asv-03-02,k3,explanationVariants,true,WORD_TEARING,"…l: 4−1); are⟦a = 1/2 × 5 × 3 = 7.5⟧…","Legs 5 (horizontal: 6−1) and 3 (vertical: 4−1); area = 1/2 × 5 × 3 = 7.5."
asv-03-02,k3,widget.successFeedback,true,WORD_TEARING,"…5 and 3; are⟦a = 1/2 × 5 × 3 = 7.5⟧…","Legs 5 and 3; area = 1/2 × 5 × 3 = 7.5."
asv-03-02,k3,widget.fallbackFeedback,true,WORD_TEARING,"…5 and 3; are⟦a = 1/2 × 5 × 3 = 7.5⟧…","Legs 5 and 3; area = 1/2 × 5 × 3 = 7.5."
asv-03-02,ch1,explanationVariants,true,WORD_TEARING,"…5 (7−2); are⟦a = 1/2 × 6 × 5 = 15⟧…","Legs are 6 (9−3) and 5 (7−2); area = 1/2 × 6 × 5 = 15."
asv-03-02,ch1,widget.successFeedback,true,WORD_TEARING,"…6 and 5; are⟦a = 1/2 × 6 × 5 = 15⟧…","Legs 6 and 5; area = 1/2 × 6 × 5 = 15."
asv-03-02,ch1,widget.fallbackFeedback,true,WORD_TEARING,"…6 and 5; are⟦a = 1/2 × 6 × 5 = 15⟧…","Legs 6 and 5; area = 1/2 × 6 × 5 = 15."
asv-03-02,rem-gpa-c,body,true,WORD_TEARING,"…t 3−1=2, are⟦a = 4×2=8⟧…","Quick rewind. **Find the sides from coordinates, then use the shape's formula.** Rectangle (1,1),(5,1),(5,3),(1,3): width 5−1=4, height 3−1=2, area = 4×2=8."
asv-03-02,rem-gpa-k,widget.fallbackFeedback,true,WORD_TEARING,"…eight 2; are⟦a = 8⟧…","Width 4, height 2; area = 8."
asv-03-02,rem-gpa-k,widget.commonErrors[].feedback,true,WORD_TEARING,"…iplying. Are⟦a = 4 × 2 = 8⟧…","6 adds width and height (4+2) instead of multiplying. Area = 4 × 2 = 8."
asv-03-03,i1,widget.successFeedback,true,WORD_TEARING,"…t 4−1=3; are⟦a = 5 × 3 = 15⟧…","Width 6−1=5, height 4−1=3; area = 5 × 3 = 15."
asv-03-03,i1,widget.fallbackFeedback,true,WORD_TEARING,"…t 4−1=3; are⟦a = 5 × 3 = 15⟧…","Width 6−1=5, height 4−1=3; area = 5 × 3 = 15."
asv-03-03,k1,explanationVariants,true,WORD_TEARING,"…3 (4−1); are⟦a = 1/2 × 3 × 3 = 4.5⟧…","Legs 3 (9−6) and 3 (4−1); area = 1/2 × 3 × 3 = 4.5."
asv-03-03,k1,widget.successFeedback,true,WORD_TEARING,"…3 and 3; are⟦a = 1/2 × 3 × 3 = 4.5⟧…","Legs 3 and 3; area = 1/2 × 3 × 3 = 4.5."
asv-03-03,k1,widget.fallbackFeedback,true,WORD_TEARING,"…3 and 3; are⟦a = 1/2 × 3 × 3 = 4.5⟧…","Legs 3 and 3; area = 1/2 × 3 × 3 = 4.5."
asv-03-03,k3,explanationVariants,true,WORD_TEARING,"…compute widt⟦h × h⟧…","Complete the rectangle, then compute width × height: 16."
asv-03-03,k3,widget.successFeedback,true,WORD_TEARING,"…eight 4; are⟦a = 16⟧…","Width 4, height 4; area = 16."
asv-03-03,k3,widget.fallbackFeedback,true,WORD_TEARING,"…eight 4; are⟦a = 16⟧…","Width 4, height 4; area = 16."
asv-04-01,c2,body,true,WORD_TEARING,"…e pairs: **S⟦A = 2⟧…","The shortcut formula packages the three pairs: **SA = 2(lw + lh + wh)**. For 4×3×2: 2(12 + 8 + 6) = 2 × 26 = 52 — identical to adding all six faces. The two most common slips: counting each pair only once (getting half), or computing l×w×h (that's VOLUME, a different thing entirely)."
asv-04-01,c2,body,true,WORD_TEARING,"…: **SA = 2(l⟦w + l⟧…","The shortcut formula packages the three pairs: **SA = 2(lw + lh + wh)**. For 4×3×2: 2(12 + 8 + 6) = 2 × 26 = 52 — identical to adding all six faces. The two most common slips: counting each pair only once (getting half), or computing l×w×h (that's VOLUME, a different thing entirely)."
