# sourceSeal=66ac01f+inputs.e3761fe8ab55 generatedBy=scripts/audit/math-presentation-indexes.mts
# sourceInputSha256=e3761fe8ab55ba740dde5fc152343290c9ca48c9fcd040bb2c0c0bc6b94e043d sourceInputFiles=2011
# authoredCoverage=mainSteps:15653,remedialSteps:3394,explanationVariants:17154,mainExplanationVariants:13760,remedialExplanationVariants:3394,takeaways:5100,teasers:1701,narrations:1650,mainNarrations:1100,remedialNarrations:550,strings:153708
# A symbol that is part of an EXPRESSION which failed to tokenize — not a symbol used as a word.
# Measured as the PROSE RESIDUE after authoredMathParts removes every island — what the learner reads, not what the author wrote.
# Surface is derived from the call sites: widget spec strings render with arithmetic OFF, lesson body/hints/feedback with arithmetic ON.
# One row per (source, owner, unit, field, shape); a generator emitting the same shape at every seed appears once, with one representative seed.
source,owner,unit,field,surface,shape,seed,residue,text
authored,esn-02-01,k3,widget.missFeedback,arithmetic-off,expression with ± left untokenized,,x² = 100 has the ± pair: 10 and −10 both square to 100.,x² = 100 has the ± pair: 10 and −10 both square to 100.
authored,esn-02-02,c2,body,arithmetic-on,expression with ± left untokenized,,"Here's the twist: solving x³ = p has only ONE real solution, even when p is negative! A negative number cubed STAYS negative ((−2)³ = −8), so negatives and posi","Here's the twist: solving x³ = p has only ONE real solution, even when p is negative! A negative number cubed STAYS negative ((−2)³ = −8), so negatives and positives never collide the way they do with squaring — no ± nee"
authored,esn-02-02,k1,widget.commonBuilds[0].feedback,arithmetic-off,expression with ± left untokenized,,"Cube equations don't need ±: (−3)³ = −27, not 27 — only +3 works.","Cube equations don't need ±: (−3)³ = −27, not 27 — only +3 works."
authored,esn-02-02,k1,widget.commonBuilds[1].feedback,arithmetic-off,expression with ± left untokenized,,"Cube equations don't need ±: (−3)³ = −27, not 27 — only +3 works.","Cube equations don't need ±: (−3)³ = −27, not 27 — only +3 works."
authored,esn-02-02,ch1,explanationVariants[1],arithmetic-on,expression with ± left untokenized,,Only −5 cubes to exactly −125 — no ± needed for cube equations.,Only −5 cubes to exactly −125 — no ± needed for cube equations.
authored,esn-02-02,ch1,widget.commonBuilds[1].feedback,arithmetic-off,expression with ± left untokenized,,Only −5 works — cube equations never need ± like square equations do.,Only −5 works — cube equations never need ± like square equations do.
authored,esn-02-02,ch1,widget.commonBuilds[2].feedback,arithmetic-off,expression with ± left untokenized,,Only −5 works — cube equations never need ± like square equations do.,Only −5 works — cube equations never need ± like square equations do.
authored,esn-02-02,r1,body,arithmetic-on,expression with ± left untokenized,,"Cube equations have exactly ONE real solution — negatives included, no ± needed.","Cube equations have exactly ONE real solution — negatives included, no ± needed."
authored,esn-02-02,rem-esn0202-c,body,arithmetic-on,expression with ± left untokenized,,"x³ = p has exactly ONE real solution, even when p is negative, since a negative number cubed stays negative — no ± needed, unlike squaring.","x³ = p has exactly ONE real solution, even when p is negative, since a negative number cubed stays negative — no ± needed, unlike squaring."
authored,ee-05-01,c2,body,arithmetic-on,expression with ≥ left untokenized,,"Because infinitely many numbers work, you can never list them all — but you can describe them completely with the inequality itself, or picture them on a number","Because infinitely many numbers work, you can never list them all — but you can describe them completely with the inequality itself, or picture them on a number line (next lesson). The four symbols: **>** (greater than),"
authored,ee-05-01,k2,hints[0],arithmetic-on,expression with ≤ left untokenized,,≤ means less than OR equal to.,≤ means less than OR equal to.
authored,ee-05-01,k2,explanationVariants[0],arithmetic-on,expression with ≤ left untokenized,,"≤ means ""less than OR equal to,"" so 3 qualifies since .","≤ means ""less than OR equal to,"" so 3 qualifies since 3 = 3."
authored,ee-05-01,k2,explanationVariants[1],arithmetic-on,expression with ≤ left untokenized,,The equal-to part of ≤ includes the boundary itself.,The equal-to part of ≤ includes the boundary itself.
authored,ee-05-01,k2,widget.choices[0].label,arithmetic-off,expression with ≤ left untokenized,,Yes — ≤ includes the boundary value,Yes — ≤ includes the boundary value
authored,ee-05-01,k2,widget.choices[0].feedback,arithmetic-off,expression with ≤ left untokenized,,"Right — ≤ means ""less than OR equal to,"" and 3 equals 3, so it qualifies.","Right — ≤ means ""less than OR equal to,"" and 3 equals 3, so it qualifies."
authored,ee-05-01,k2,widget.choices[1].feedback,arithmetic-off,expression with ≤ left untokenized,,"3 isn't strictly LESS than 3, but ≤ also allows EQUAL — and 3 = 3, so it's included.","3 isn't strictly LESS than 3, but ≤ also allows EQUAL — and 3 = 3, so it's included."
authored,ee-05-01,k2,widget.choices[2].feedback,arithmetic-off,expression with ≤ left untokenized,,"≤ is defined precisely: less than OR equal to. Since 3 = 3, it satisfies the ""or equal"" part.","≤ is defined precisely: less than OR equal to. Since 3 = 3, it satisfies the ""or equal"" part."
authored,ee-05-01,k2,widget.successFeedback,arithmetic-off,expression with ≤ left untokenized,,"Right — ≤ means ""less than OR equal to,"" and 3 equals 3, so it qualifies.","Right — ≤ means ""less than OR equal to,"" and 3 equals 3, so it qualifies."
authored,ee-05-01,ch1,hints[1],arithmetic-on,expression with ≥ left untokenized,,"That's ≥, not strict >.","That's ≥, not strict >."
authored,ee-05-01,ch1,explanationVariants[1],arithmetic-on,expression with ≥ left untokenized,,"""At least"" is inclusive language, matching the ≥ symbol.","""At least"" is inclusive language, matching the ≥ symbol."
authored,ee-05-01,ch1,widget.choices[1].feedback,arithmetic-off,expression with ≥ left untokenized,,"""At least"" is inclusive, matching ≥, not the strict >. Exactly 12 does qualify.","""At least"" is inclusive, matching ≥, not the strict >. Exactly 12 does qualify."
authored,ee-05-01,ch1,widget.choices[2].feedback,arithmetic-off,expression with ≥ left untokenized,,It has nothing to do with roundness — ≥ simply includes the boundary. t = 12 satisfies .,It has nothing to do with roundness — ≥ simply includes the boundary. t = 12 satisfies t ≥ 12.
authored,ee-05-01,r1,takeaways[1],arithmetic-on,expression with ≥ left untokenized,,"Strict symbols (>, <) exclude the boundary; ≥ and ≤ include it.","Strict symbols (>, <) exclude the boundary; ≥ and ≤ include it."
authored,ee-05-01,r1,takeaways[2],arithmetic-on,expression with ≥ left untokenized,,"""At least"" and ""at most"" are inclusive language, matching ≥ and ≤.","""At least"" and ""at most"" are inclusive language, matching ≥ and ≤."
authored,ee-05-01,rem-im-c,body,arithmetic-on,expression with ≤ left untokenized,,"Quick rewind. Strict symbols exclude the boundary; ≥/≤ include it. For , the number 3 itself does NOT qualify (3 is not greater than 3). For , it DOES qualify (","Quick rewind. **Strict symbols exclude the boundary; ≥/≤ include it.** For x > 3, the number 3 itself does NOT qualify (3 is not greater than 3). For x ≥ 3, it DOES qualify (3 equals 3)."
authored,ee-05-01,rem-im-k,widget.choices[2].label,arithmetic-off,expression with ≥ left untokenized,,"Yes, since ≥ and > mean the same thing","Yes, since ≥ and > mean the same thing"
authored,ee-05-01,rem-im-k,widget.choices[2].feedback,arithmetic-off,expression with ≥ left untokenized,,"They differ: ≥ includes the boundary, > does not. For x > 3, the value 3 fails.","They differ: ≥ includes the boundary, > does not. For x > 3, the value 3 fails."
authored,ee-05-02,k1,hints[0],arithmetic-on,expression with ≤ left untokenized,,Does ≤ include the boundary?,Does ≤ include the boundary?
authored,ee-05-02,k1,hints[2],arithmetic-on,expression with ≤ left untokenized,,≤ means smaller numbers — arrow points left.,≤ means smaller numbers — arrow points left.
authored,ee-05-02,k1,explanationVariants[1],arithmetic-on,expression with ≤ left untokenized,,"≤ is inclusive — the boundary counts, shown with a solid dot.","≤ is inclusive — the boundary counts, shown with a solid dot."
authored,ee-05-02,k1,widget.successFeedback,arithmetic-off,expression with ≤ left untokenized,,"Closed circle at 3, ray running left — ≤ includes 3 (that is what the filled circle says), and every smaller number works (that is what the leftward ray says).","Closed circle at 3, ray running left — ≤ includes 3 (that is what the filled circle says), and every smaller number works (that is what the leftward ray says)."
authored,ee-05-02,c2,body,arithmetic-on,expression with ≥ left untokenized,,The arrow direction matches the inequality's meaning: > or ≥ point RIGHT (toward bigger numbers); < or ≤ point LEFT (toward smaller numbers). Reading a graph wo,The arrow direction matches the inequality's meaning: **>** or **≥** point RIGHT (toward bigger numbers); **<** or **≤** point LEFT (toward smaller numbers). Reading a graph works backwards too: an open circle at 2 with
authored,ee-05-02,k2,hints[2],arithmetic-on,expression with ≥ left untokenized,,That combination is ≥.,That combination is ≥.
authored,ee-05-02,k2,widget.commonBuilds[0].feedback,arithmetic-off,expression with ≥ left untokenized,,"A closed circle means the boundary IS included — that's ≥, not the strict >.","A closed circle means the boundary IS included — that's ≥, not the strict >."
authored,ee-05-02,k2,widget.commonBuilds[1].feedback,arithmetic-off,expression with ≤ left untokenized,,"≤ points LEFT (smaller numbers). This graph points right, matching ≥ instead.","≤ points LEFT (smaller numbers). This graph points right, matching ≥ instead."
authored,ee-05-02,k2,widget.missFeedback,arithmetic-off,expression with ≥ left untokenized,,Closed circle = boundary included (≥ or ≤); rightward arrow = larger numbers (≥).,Closed circle = boundary included (≥ or ≤); rightward arrow = larger numbers (≥).
authored,ee-05-02,ch1,hints[1],arithmetic-on,expression with ≤ left untokenized,,"That's ≤, so the arrow points left (smaller numbers).","That's ≤, so the arrow points left (smaller numbers)."
authored,ee-05-02,ch1,explanationVariants[1],arithmetic-on,expression with ≤ left untokenized,,"""At most"" is inclusive, matching ≤, so the boundary counts.","""At most"" is inclusive, matching ≤, so the boundary counts."
authored,ee-05-02,ch1,widget.options[2].feedback,arithmetic-off,expression with ≤ left untokenized,,"≤ includes 8 itself, shown by the closed circle. 8 satisfies .","≤ includes 8 itself, shown by the closed circle. 8 satisfies w ≤ 8."
authored,ee-05-02,rem-gi-k,explanationVariants[1],arithmetic-on,expression with ≥ left untokenized,,≥ is inclusive and points toward bigger numbers.,≥ is inclusive and points toward bigger numbers.
authored,ee-05-02,rem-gi-k,widget.options[0].feedback,arithmetic-off,expression with ≥ left untokenized,,Right — ≥ includes 2 (closed) and points toward bigger numbers (right).,Right — ≥ includes 2 (closed) and points toward bigger numbers (right).
authored,ee-05-02,rem-gi-k,widget.options[1].feedback,arithmetic-off,expression with ≥ left untokenized,,"≥ INCLUDES the boundary, so the circle should be closed, not open.","≥ INCLUDES the boundary, so the circle should be closed, not open."
authored,ee-05-02,rem-gi-k,widget.options[2].feedback,arithmetic-off,expression with ≥ left untokenized,,"The circle is right (closed), but ≥ wants BIGGER numbers — arrow should point right, not left.","The circle is right (closed), but ≥ wants BIGGER numbers — arrow should point right, not left."
authored,fna-02-03,k1,explanationVariants[1],arithmetic-on,expression with ≥ left untokenized,,"Outputs are , so exactly the values ≥ 1 occur.","Outputs are 1 + (a nonnegative number), so exactly the values ≥ 1 occur."
authored,fna-02-03,k2,widget.options[2].feedback,arithmetic-off,expression with ∞ left untokenized,,"The graph spends plenty of time below 2 (f(0) = 0, f(1) = −2) and even runs to −∞ leftward. Range: all reals.","The graph spends plenty of time below 2 (f(0) = 0, f(1) = −2) and even runs to −∞ leftward. Range: all reals."
authored,fna-03-02,k3,explanationVariants[1],arithmetic-on,expression with ≥ left untokenized,,A function must give exactly ONE output per input; splitting < from ≥ guarantees a single owner for every x.,A function must give exactly ONE output per input; splitting < from ≥ guarantees a single owner for every x.
authored,fna-03-02,k3,widget.options[0].feedback,arithmetic-off,expression with ≤ left untokenized,,"Exactly — with ≤ and ≥ both true at x = 2, p(2) would ambiguously be 7 AND 4, breaking the definition of a function.","Exactly — with ≤ and ≥ both true at x = 2, p(2) would ambiguously be 7 AND 4, breaking the definition of a function."
authored,fna-03-02,ch1,explanationVariants[0],arithmetic-on,expression with ≥ left untokenized,,"Try each branch: gives , rejected since 4 is not < 2. x² = 9 gives (valid, ) or x = −3 (rejected, −3 not ≥ 2). Only works.","Try each branch: x + 5 = 9 gives x = 4, rejected since 4 is not < 2. x² = 9 gives x = 3 (valid, 3 ≥ 2) or x = −3 (rejected, −3 not ≥ 2). Only x = 3 works."
authored,fna-03-03,k2,explanationVariants[1],arithmetic-on,expression with ≤ left untokenized,,The ≤ keeps exactly 1 kg on the cheap shelf; only ABOVE 1 does the price jump.,The ≤ keeps exactly 1 kg on the cheap shelf; only ABOVE 1 does the price jump.
authored,fna-03-03,rem-fna0303-c,body,arithmetic-on,expression with ≤ left untokenized,,In a step function each bracket has ONE flat price. Test the input against each bracket's inequalities; the ≤ and < symbols decide the boundaries.,In a step function each bracket has ONE flat price. Test the input against each bracket's inequalities; the ≤ and < symbols decide the boundaries.
authored,fna-04-01,r1,takeaways[1],arithmetic-on,expression with ≠ left untokenized,,f(g(x)) ≠ g(f(x)) in general — order changes the function.,f(g(x)) ≠ g(f(x)) in general — order changes the function.
authored,fna-04-02,i1,widget.fallbackFeedback,arithmetic-off,expression with ≥ left untokenized,,"Inside ≥ 0: , so .","Inside ≥ 0: x − 2 ≥ 0, so x ≥ 2."
authored,fna-04-02,k2,explanationVariants[0],arithmetic-on,expression with ≥ left untokenized,,Inside ≥ 0: flips to — the largest allowed x is 5.,Inside ≥ 0: 5 − x ≥ 0 flips to x ≤ 5 — the largest allowed x is 5.
authored,fna-04-02,ch1,explanationVariants[0],arithmetic-on,expression with ≠ left untokenized,,"g needs ; /() needs g, i.e. ≠ 2, i.e. . Domain: with — so 7 is the excluded interior point.","g needs x ≥ 3; f = 1/(x − 2) needs g(x) ≠ 2, i.e. √(x − 3) ≠ 2, i.e. x ≠ 7. Domain: x ≥ 3 with x ≠ 7 — so 7 is the excluded interior point."
authored,fna-04-03,k2,widget.prompt,arithmetic-off,expression with π left untokenized,,"A ripple's radius is r(t) = 2t meters after t seconds, and A(r) = πr². What is the area at t = 3, as a multiple of π?","A ripple's radius is r(t) = 2t meters after t seconds, and A(r) = πr². What is the area at t = 3, as a multiple of π?"
authored,fna-05-02,k2,widget.options[2].label,arithmetic-off,expression with ≤ left untokenized,, ≤ 7,−1 ≤ x ≤ 7
authored,fna-05-02,rem-fna0502-c,body,arithmetic-on,expression with ± left untokenized,,"To invert a restricted function: solve (x) for x, then pick the branch (± choice) matching the restriction.","To invert a restricted function: solve y = f(x) for x, then pick the branch (± choice) matching the restriction."
authored,ft-01-02,c2,body,arithmetic-on,expression with ≥ left untokenized,,"The square-root recipe: set the inside ≥ 0 and solve. For : gives . For fractions, find the x that makes the denominator zero and throw it out — everything else","The square-root recipe: set the **inside ≥ 0** and solve. For √(x + 5): x + 5 ≥ 0 gives x ≥ −5. For fractions, find the x that makes the **denominator zero** and throw it out — everything else is allowed."
